,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
231,GO_Biological_Process_2023,Regulation Of Mononuclear Cell Migration (GO:0071675),1/22,0.0271559477765973,0.0587007355978973,0,0,39.59126984126984,142.77242140898989,LGALS3
232,GO_Biological_Process_2023,Positive Regulation Of Viral Life Cycle (GO:1903902),1/22,0.0271559477765973,0.0587007355978973,0,0,39.59126984126984,142.77242140898989,LGALS1
233,GO_Biological_Process_2023,Cellular Response To Low-Density Lipoprotein Particle Stimulus (GO:0071404),1/22,0.0271559477765973,0.0587007355978973,0,0,39.59126984126984,142.77242140898989,FCER1G
234,GO_Biological_Process_2023,Negative Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902042),1/23,0.0283733377644313,0.0595283753096892,0,0,37.78977272727273,134.6187109177605,GPX1
235,GO_Biological_Process_2023,Glial Cell Development (GO:0021782),1/23,0.0283733377644313,0.0595283753096892,0,0,37.78977272727273,134.6187109177605,S100A9
236,GO_Biological_Process_2023,Positive Regulation Of Neuron Apoptotic Process (GO:0043525),1/23,0.0283733377644313,0.0595283753096892,0,0,37.78977272727273,134.6187109177605,TYROBP
237,GO_Biological_Process_2023,Regulation Of Interleukin-4 Production (GO:0032673),1/23,0.0283733377644313,0.0595283753096892,0,0,37.78977272727273,134.6187109177605,FCER1G
238,GO_Biological_Process_2023,Immune Response-Activating Cell Surface Receptor Signaling Pathway (GO:0002429),1/23,0.0283733377644313,0.0595283753096892,0,0,37.78977272727273,134.6187109177605,FCER1G
239,GO_Biological_Process_2023,Cholesterol Efflux (GO:0033344),1/23,0.0283733377644313,0.0595283753096892,0,0,37.78977272727273,134.6187109177605,NPC2
240,GO_Biological_Process_2023,Fc-gamma Receptor Signaling Pathway (GO:0038094),1/24,0.0295892653137072,0.0597368186522014,0,0,36.14492753623188,127.2425658336615,FCER1G
241,GO_Biological_Process_2023,Negative Regulation Of Ossification (GO:0030279),1/24,0.0295892653137072,0.0597368186522014,0,0,36.14492753623188,127.2425658336615,SRGN
242,GO_Biological_Process_2023,Iron Ion Transport (GO:0006826),1/24,0.0295892653137072,0.0597368186522014,0,0,36.14492753623188,127.2425658336615,FTH1
243,GO_Biological_Process_2023,Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903050),1/24,0.0295892653137072,0.0597368186522014,0,0,36.14492753623188,127.2425658336615,GPX1
244,GO_Biological_Process_2023,Regulation Of Supramolecular Fiber Organization (GO:1902903),1/24,0.0295892653137072,0.0597368186522014,0,0,36.14492753623188,127.2425658336615,GPX1
245,GO_Biological_Process_2023,Negative Regulation Of Antigen Receptor-Mediated Signaling Pathway (GO:0050858),1/24,0.0295892653137072,0.0597368186522014,0,0,36.14492753623188,127.2425658336615,LGALS3
246,GO_Biological_Process_2023,Eosinophil Chemotaxis (GO:0048245),1/24,0.0295892653137072,0.0597368186522014,0,0,36.14492753623188,127.2425658336615,LGALS3
247,GO_Biological_Process_2023,Eosinophil Migration (GO:0072677),1/24,0.0295892653137072,0.0597368186522014,0,0,36.14492753623188,127.2425658336615,LGALS3
248,GO_Biological_Process_2023,Sterol Transport (GO:0015918),1/25,0.0308037321003649,0.0604770520135605,0,0,34.63715277777778,120.54142818278338,NPC2
249,GO_Biological_Process_2023,Positive Regulation Of Peptidase Activity (GO:0010952),1/25,0.0308037321003649,0.0604770520135605,0,0,34.63715277777778,120.54142818278338,CTSS
250,GO_Biological_Process_2023,Positive Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090200),1/25,0.0308037321003649,0.0604770520135605,0,0,34.63715277777778,120.54142818278338,PYCARD
251,GO_Biological_Process_2023,Organophosphate Ester Transport (GO:0015748),1/25,0.0308037321003649,0.0604770520135605,0,0,34.63715277777778,120.54142818278338,NPC2
252,GO_Biological_Process_2023,Osteoclast Differentiation (GO:0030316),1/25,0.0308037321003649,0.0604770520135605,0,0,34.63715277777778,120.54142818278338,TYROBP
253,GO_Biological_Process_2023,Secretory Granule Organization (GO:0033363),1/25,0.0308037321003649,0.0604770520135605,0,0,34.63715277777778,120.54142818278338,SRGN
254,GO_Biological_Process_2023,Fc Receptor Signaling Pathway (GO:0038093),1/26,0.0320167398038226,0.0622871119819822,0,0,33.25,114.42975510355669,FCER1G
255,GO_Biological_Process_2023,Protein Localization To Cell Surface (GO:0034394),1/26,0.0320167398038226,0.0622871119819822,0,0,33.25,114.42975510355669,FCN1
256,GO_Biological_Process_2023,Regulation Of Cell Growth (GO:0001558),2/227,0.0324168658827826,0.0627801746508188,0,0,7.632850241545894,26.173626930938735,S100A9;S100A8
257,GO_Biological_Process_2023,T Cell Activation Involved In Immune Response (GO:0002286),1/27,0.0332282900970065,0.0637744760606223,0,0,31.96955128205128,108.83565874121032,FCER1G
258,GO_Biological_Process_2023,Regulation Of Actin Polymerization Or Depolymerization (GO:0008064),1/27,0.0332282900970065,0.0637744760606223,0,0,31.96955128205128,108.83565874121032,COTL1
259,GO_Biological_Process_2023,Regulation Of Chemotaxis (GO:0050920),1/28,0.0344383846472214,0.0646474939868894,0,0,30.78395061728395,103.69830823466704,AIF1
260,GO_Biological_Process_2023,Regulation Of Platelet Activation (GO:0010543),1/28,0.0344383846472214,0.0646474939868894,0,0,30.78395061728395,103.69830823466704,FCER1G
261,GO_Biological_Process_2023,Cellular Response To Osmotic Stress (GO:0071470),1/28,0.0344383846472214,0.0646474939868894,0,0,30.78395061728395,103.69830823466704,PYCARD
262,GO_Biological_Process_2023,Pyroptosis (GO:0070269),1/28,0.0344383846472214,0.0646474939868894,0,0,30.78395061728395,103.69830823466704,PYCARD
263,GO_Biological_Process_2023,Positive Regulation Of Fibroblast Proliferation (GO:0048146),1/28,0.0344383846472214,0.0646474939868894,0,0,30.78395061728395,103.69830823466704,S100A6
264,GO_Biological_Process_2023,Positive Regulation Of Calcium Ion Transport (GO:0051928),1/29,0.0356470251349897,0.0663344641642418,0,0,29.683035714285715,98.96590013795104,LGALS3
265,GO_Biological_Process_2023,Positive Regulation Of Endopeptidase Activity (GO:0010950),1/29,0.0356470251349897,0.0663344641642418,0,0,29.683035714285715,98.96590013795104,PYCARD
266,GO_Biological_Process_2023,Positive Regulation Of Interleukin-10 Production (GO:0032733),1/30,0.0368542132262458,0.0675133069714003,0,0,28.658045977011493,94.59405781572389,PYCARD
267,GO_Biological_Process_2023,Immunoglobulin Mediated Immune Response (GO:0016064),1/30,0.0368542132262458,0.0675133069714003,0,0,28.658045977011493,94.59405781572389,FCER1G
268,GO_Biological_Process_2023,"Phagocytosis, Engulfment (GO:0006911)",1/30,0.0368542132262458,0.0675133069714003,0,0,28.658045977011493,94.59405781572389,AIF1
269,GO_Biological_Process_2023,Positive Regulation Of Cellular Process (GO:0048522),3/594,0.0369114809142702,0.0675133069714003,0,0,4.472542685740655,14.755958814558111,AIF1;S100A9;S100A8
270,GO_Biological_Process_2023,Toll-Like Receptor Signaling Pathway (GO:0002224),1/31,0.0380599505912853,0.0681575684228875,0,0,27.70138888888889,90.5445579257637,CTSS
271,GO_Biological_Process_2023,Regulation Of Long-Term Synaptic Potentiation (GO:1900271),1/31,0.0380599505912853,0.0681575684228875,0,0,27.70138888888889,90.5445579257637,TYROBP
272,GO_Biological_Process_2023,Regulation Of Protein Localization To Cell Surface (GO:2000008),1/31,0.0380599505912853,0.0681575684228875,0,0,27.70138888888889,90.5445579257637,TYROBP
273,GO_Biological_Process_2023,Positive Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:1900087),1/31,0.0380599505912853,0.0681575684228875,0,0,27.70138888888889,90.5445579257637,AIF1
274,GO_Biological_Process_2023,Positive Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001238),1/31,0.0380599505912853,0.0681575684228875,0,0,27.70138888888889,90.5445579257637,PYCARD
275,GO_Biological_Process_2023,Transition Metal Ion Transport (GO:0000041),1/32,0.0392642388923452,0.0700212260246822,0,0,26.806451612903224,86.78430889945572,FTH1
276,GO_Biological_Process_2023,Negative Regulation Of Endocytosis (GO:0045806),1/33,0.040467079797891,0.0701210937388557,0,0,25.967447916666668,83.2845252717618,LGALS3
277,GO_Biological_Process_2023,Positive Regulation Of Ion Transmembrane Transporter Activity (GO:0032414),1/33,0.040467079797891,0.0701210937388557,0,0,25.967447916666668,83.2845252717618,CTSS
278,GO_Biological_Process_2023,Actin Filament Bundle Assembly (GO:0051017),1/33,0.040467079797891,0.0701210937388557,0,0,25.967447916666668,83.2845252717618,AIF1
279,GO_Biological_Process_2023,Actin Filament Bundle Organization (GO:0061572),1/33,0.040467079797891,0.0701210937388557,0,0,25.967447916666668,83.2845252717618,AIF1
280,GO_Biological_Process_2023,Regulation Of Protein Polymerization (GO:0032271),1/33,0.040467079797891,0.0701210937388557,0,0,25.967447916666668,83.2845252717618,COTL1
281,GO_Biological_Process_2023,Regulation Of Activated T Cell Proliferation (GO:0046006),1/33,0.040467079797891,0.0701210937388557,0,0,25.967447916666668,83.2845252717618,PYCARD
282,GO_Biological_Process_2023,Signal Transduction By P53 Class Mediator (GO:0072331),1/33,0.040467079797891,0.0701210937388557,0,0,25.967447916666668,83.2845252717618,PYCARD
283,GO_Biological_Process_2023,Cytokine-Mediated Signaling Pathway (GO:0019221),2/257,0.0406410310553414,0.0701385535955087,0,0,6.72463768115942,21.53886053605737,PYCARD;FCER1G
284,GO_Biological_Process_2023,Positive Regulation Of Neuron Death (GO:1901216),1/34,0.041668474974439,0.0713364291562395,0,0,25.17929292929293,80.0200555972378,TYROBP
285,GO_Biological_Process_2023,Regulation Of T Cell Receptor Signaling Pathway (GO:0050856),1/34,0.041668474974439,0.0713364291562395,0,0,25.17929292929293,80.0200555972378,LGALS3
286,GO_Biological_Process_2023,Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:0072332),1/35,0.0428684260822968,0.0728082792191391,0,0,24.4375,76.96883173102468,PYCARD
287,GO_Biological_Process_2023,Macrophage Activation (GO:0042116),1/35,0.0428684260822968,0.0728082792191391,0,0,24.4375,76.96883173102468,AIF1
288,GO_Biological_Process_2023,Regulation Of Intracellular Protein Transport (GO:0033157),1/36,0.044066934781374,0.0745480161518897,0,0,23.73809523809524,74.11141474490151,OAZ1
289,GO_Biological_Process_2023,Positive Regulation Of Immune Effector Process (GO:0002699),1/37,0.0452640027356933,0.0759725222387323,0,0,23.077546296296298,71.43061833824453,FCN1
290,GO_Biological_Process_2023,Negative Regulation Of Smooth Muscle Cell Proliferation (GO:0048662),1/37,0.0452640027356933,0.0759725222387323,0,0,23.077546296296298,71.43061833824453,AIF1
291,GO_Biological_Process_2023,Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0033209),1/38,0.0464596315903414,0.077372460391697,0,0,22.4527027027027,68.91119481281235,PYCARD
292,GO_Biological_Process_2023,Positive Regulation Of Cation Channel Activity (GO:2001259),1/38,0.0464596315903414,0.077372460391697,0,0,22.4527027027027,68.91119481281235,CTSS
293,GO_Biological_Process_2023,Positive Regulation Of Intracellular Transport (GO:0032388),1/39,0.0476538230195537,0.0781449664841724,0,0,21.86074561403509,66.53957181391064,OAZ1
294,GO_Biological_Process_2023,Negative Regulation Of Mitochondrion Organization (GO:0010823),1/39,0.0476538230195537,0.0781449664841724,0,0,21.86074561403509,66.53957181391064,GPX1
295,GO_Biological_Process_2023,Negative Regulation Of Transport (GO:0051051),1/39,0.0476538230195537,0.0781449664841724,0,0,21.86074561403509,66.53957181391064,LGALS3
296,GO_Biological_Process_2023,Retina Homeostasis (GO:0001895),1/39,0.0476538230195537,0.0781449664841724,0,0,21.86074561403509,66.53957181391064,LYZ
297,GO_Biological_Process_2023,Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001959),1/40,0.048846578661385,0.0791906654055787,0,0,21.299145299145295,64.30363063192733,PYCARD
298,GO_Biological_Process_2023,Positive Regulation Of Cell Cycle G1/S Phase Transition (GO:1902808),1/40,0.048846578661385,0.0791906654055787,0,0,21.299145299145295,64.30363063192733,AIF1
299,GO_Biological_Process_2023,Endothelial Cell Migration (GO:0043542),1/40,0.048846578661385,0.0791906654055787,0,0,21.299145299145295,64.30363063192733,S100A9
300,GO_Biological_Process_2023,Heart Contraction (GO:0060047),1/41,0.0500379001782909,0.0802105665779345,0,0,20.765625,62.19251853785659,GPX1
301,GO_Biological_Process_2023,Negative Regulation Of Proteolysis (GO:0045861),1/41,0.0500379001782909,0.0802105665779345,0,0,20.765625,62.19251853785659,CST3
302,GO_Biological_Process_2023,Positive Regulation Of Actin Filament Polymerization (GO:0030838),1/41,0.0500379001782909,0.0802105665779345,0,0,20.765625,62.19251853785659,PYCARD
303,GO_Biological_Process_2023,Monocyte Chemotaxis (GO:0002548),1/42,0.0512277892154369,0.0815074118372007,0,0,20.258130081300813,60.19648932344668,LGALS3
304,GO_Biological_Process_2023,Negative Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043124),1/42,0.0512277892154369,0.0815074118372007,0,0,20.258130081300813,60.19648932344668,PYCARD
305,GO_Biological_Process_2023,Extracellular Matrix Disassembly (GO:0022617),1/44,0.053603276456753,0.0840373711483161,0,0,19.313953488372093,56.51543006900448,CTSS
306,GO_Biological_Process_2023,Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039),1/44,0.053603276456753,0.0840373711483161,0,0,19.313953488372093,56.51543006900448,PYCARD
307,GO_Biological_Process_2023,Regulation Of B Cell Proliferation (GO:0030888),1/44,0.053603276456753,0.0840373711483161,0,0,19.313953488372093,56.51543006900448,TYROBP
308,GO_Biological_Process_2023,Positive Regulation Of Chemotaxis (GO:0050921),1/44,0.053603276456753,0.0840373711483161,0,0,19.313953488372093,56.51543006900448,AIF1
309,GO_Biological_Process_2023,Regulation Of Cellular Metabolic Process (GO:0031323),1/45,0.054788877942146,0.0855826268585347,0,0,18.87405303030303,54.81530943314256,NPC2
310,GO_Biological_Process_2023,Epithelial Cell Migration (GO:0010631),1/46,0.0559730535406075,0.0858654728149822,0,0,18.453703703703702,53.19990358724921,S100A9
311,GO_Biological_Process_2023,Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900015),1/46,0.0559730535406075,0.0858654728149822,0,0,18.453703703703702,53.19990358724921,PYCARD
312,GO_Biological_Process_2023,T Cell Differentiation (GO:0030217),1/46,0.0559730535406075,0.0858654728149822,0,0,18.453703703703702,53.19990358724921,FCER1G
313,GO_Biological_Process_2023,Cellular Component Disassembly (GO:0022411),1/46,0.0559730535406075,0.0858654728149822,0,0,18.453703703703702,53.19990358724921,CTSS
314,GO_Biological_Process_2023,Response To Hydrogen Peroxide (GO:0042542),1/46,0.0559730535406075,0.0858654728149822,0,0,18.453703703703702,53.19990358724921,GPX1
315,GO_Biological_Process_2023,Cellular Response To Cytokine Stimulus (GO:0071345),2/308,0.0562068691425022,0.0859162142606819,0,0,5.5893719806763285,16.090216243279567,PYCARD;AIF1
316,GO_Biological_Process_2023,Regulation Of Apoptotic Process (GO:0042981),3/705,0.0564244848612914,0.0859419200022517,0,0,3.743783993783994,10.762825223832866,PYCARD;LGALS2;LGALS1
317,GO_Biological_Process_2023,Epithelial To Mesenchymal Transition (GO:0001837),1/47,0.057155804891704,0.0861362130058075,0,0,18.05163043478261,51.66330275637264,S100A4
318,GO_Biological_Process_2023,Negative Regulation Of Hydrolase Activity (GO:0051346),1/47,0.057155804891704,0.0861362130058075,0,0,18.05163043478261,51.66330275637264,CST3
319,GO_Biological_Process_2023,Positive Regulation Of Smooth Muscle Cell Proliferation (GO:0048661),1/47,0.057155804891704,0.0861362130058075,0,0,18.05163043478261,51.66330275637264,AIF1
320,GO_Biological_Process_2023,Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379),1/48,0.0583371336275197,0.0869975372563709,0,0,17.666666666666668,50.20012391375553,TYROBP
321,GO_Biological_Process_2023,Cellular Defense Response (GO:0006968),1/48,0.0583371336275197,0.0869975372563709,0,0,17.666666666666668,50.20012391375553,TYROBP
322,GO_Biological_Process_2023,Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803),1/48,0.0583371336275197,0.0869975372563709,0,0,17.666666666666668,50.20012391375553,PYCARD
323,GO_Biological_Process_2023,Unsaturated Fatty Acid Metabolic Process (GO:0033559),1/49,0.0595170414020208,0.0875370918215289,0,0,17.297743055555557,48.80545398159523,GPX1
324,GO_Biological_Process_2023,Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:0008630),1/49,0.0595170414020208,0.0875370918215289,0,0,17.297743055555557,48.80545398159523,PYCARD
325,GO_Biological_Process_2023,Negative Regulation Of T Cell Activation (GO:0050868),1/49,0.0595170414020208,0.0875370918215289,0,0,17.297743055555557,48.80545398159523,LGALS3
326,GO_Biological_Process_2023,Negative Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043154),1/49,0.0595170414020208,0.0875370918215289,0,0,17.297743055555557,48.80545398159523,GPX1
327,GO_Biological_Process_2023,Regulation Of Interferon-Beta Production (GO:0032648),1/50,0.0606955298241754,0.0883594787916567,0,0,16.943877551020407,47.47480020477031,PYCARD
328,GO_Biological_Process_2023,Blood Circulation (GO:0008015),1/50,0.0606955298241754,0.0883594787916567,0,0,16.943877551020407,47.47480020477031,GPX1
329,GO_Biological_Process_2023,Positive Regulation Of Cell Death (GO:0010942),1/50,0.0606955298241754,0.0883594787916567,0,0,16.943877551020407,47.47480020477031,TYROBP
330,GO_Biological_Process_2023,Positive Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001912),1/51,0.0618726005630431,0.0885667994681687,0,0,16.604166666666668,46.204046595553486,TYROBP
331,GO_Biological_Process_2023,Positive Regulation Of Protein Localization To Cell Periphery (GO:1904377),1/51,0.0618726005630431,0.0885667994681687,0,0,16.604166666666668,46.204046595553486,LGALS3
332,GO_Biological_Process_2023,Positive Regulation Of Protein Localization To Plasma Membrane (GO:1903078),1/51,0.0618726005630431,0.0885667994681687,0,0,16.604166666666668,46.204046595553486,LGALS3
333,GO_Biological_Process_2023,Receptor Internalization (GO:0031623),1/51,0.0618726005630431,0.0885667994681687,0,0,16.604166666666668,46.204046595553486,FCER1G
334,GO_Biological_Process_2023,Cholesterol Transport (GO:0030301),1/51,0.0618726005630431,0.0885667994681687,0,0,16.604166666666668,46.204046595553486,NPC2
335,GO_Biological_Process_2023,Arachidonic Acid Metabolic Process (GO:0019369),1/52,0.0630482552333339,0.0896500107636774,0,0,16.27777777777778,44.98941570457079,GPX1
336,GO_Biological_Process_2023,Regulation Of Proteolysis (GO:0030162),1/52,0.0630482552333339,0.0896500107636774,0,0,16.27777777777778,44.98941570457079,CST3
337,GO_Biological_Process_2023,Actin Polymerization Or Depolymerization (GO:0008154),1/53,0.0642224954747202,0.0901220592235417,0,0,15.963942307692308,43.827434874789176,AIF1
338,GO_Biological_Process_2023,Regulation Of Macromolecule Biosynthetic Process (GO:0010556),1/53,0.0642224954747202,0.0901220592235417,0,0,15.963942307692308,43.827434874789176,S100A9
339,GO_Biological_Process_2023,Regulation Of Proteasomal Protein Catabolic Process (GO:0061136),1/53,0.0642224954747202,0.0901220592235417,0,0,15.963942307692308,43.827434874789176,GPX1
340,GO_Biological_Process_2023,Positive Regulation Of NIK/NF-kappaB Signaling (GO:1901224),1/53,0.0642224954747202,0.0901220592235417,0,0,15.963942307692308,43.827434874789176,PYCARD
341,GO_Biological_Process_2023,Positive Regulation Of Leukocyte Chemotaxis (GO:0002690),1/54,0.0653953228992461,0.0905799294526774,0,0,15.66194968553459,42.71490645721221,AIF1
342,GO_Biological_Process_2023,Negative Regulation Of Protein Catabolic Process (GO:0042177),1/54,0.0653953228992461,0.0905799294526774,0,0,15.66194968553459,42.71490645721221,CST3
343,GO_Biological_Process_2023,Regulation Of Lipid Metabolic Process (GO:0019216),1/54,0.0653953228992461,0.0905799294526774,0,0,15.66194968553459,42.71490645721221,NPC2
344,GO_Biological_Process_2023,Mesenchymal Cell Differentiation (GO:0048762),1/54,0.0653953228992461,0.0905799294526774,0,0,15.66194968553459,42.71490645721221,S100A4
345,GO_Biological_Process_2023,Regulation Of Cation Channel Activity (GO:2001257),1/56,0.067736745861726,0.0935204104155443,0,0,15.090909090909092,40.6266358411004,CTSS
346,GO_Biological_Process_2023,Positive Regulation Of Mitochondrion Organization (GO:0010822),1/58,0.0700725371329717,0.0955128850092735,0,0,14.559941520467836,38.70359077425905,PYCARD
